created_at,flight_number,aircraft_type,departure_airport,arrival_airport,flight_date,departure_time,arrival_time,classes,price
2025-07-13T15:10:03.928Z,VJ1158,Airbus A321,SGN,HAN,2025-07-14T00:00:00.000Z,19:55,22:05,SkyBoss (Y_SBoss),5050500
2025-07-13T15:10:09.504Z,VJ1176,321H,SGN,HAN,2025-07-14T00:00:00.000Z,20:00,22:10,SkyBoss (Y_SBoss),5050500
2025-07-13T15:10:15.669Z,VJ1160,Airbus A321,SGN,HAN,2025-07-14T00:00:00.000Z,20:15,22:20,SkyBoss (Y_SBoss),5050500
2025-07-13T15:10:22.419Z,VJ174,Airbus A320-100/200,SGN,HAN,2025-07-14T00:00:00.000Z,21:20,23:30,SkyBoss (Y_SBoss),5050500
2025-07-13T15:10:27.563Z,VJ172,Airbus A321,SGN,HAN,2025-07-14T00:00:00.000Z,22:10,00:20,SkyBoss (Y_SBoss),5050500
2025-07-13T15:10:33.823Z,VJ1170,Airbus A320-100/200,SGN,HAN,2025-07-14T00:00:00.000Z,23:45,01:55,SkyBoss (Y_SBoss),5050500
2025-07-13T15:10:39.033Z,VN142,Airbus A320-100/200,SGN,DAD,2025-07-14T00:00:00.000Z,19:00,20:25,Premium Economy Classic (U),5145000
2025-07-13T15:10:43.292Z,VN7112,Airbus A321,SGN,DAD,2025-07-14T00:00:00.000Z,20:00,21:25,Premium Economy Classic (U),5145000
2025-07-13T15:10:49.590Z,VN7126,Boeing 787,SGN,DAD,2025-07-14T00:00:00.000Z,20:00,21:25,Premium Economy Classic (U),5145000
2025-07-13T15:10:56.093Z,VN7112,Airbus A321,SGN,DAD,2025-07-14T00:00:00.000Z,20:00,21:25,Premium Economy Classic (U),5145000
2025-07-13T15:11:00.810Z,VN7126,Boeing 787,SGN,DAD,2025-07-14T00:00:00.000Z,20:00,21:25,Premium Economy Classic (U),5145000
2025-07-13T15:11:06.421Z,VN148,Airbus A321,SGN,DAD,2025-07-14T00:00:00.000Z,20:45,22:10,Premium Economy Classic (U),5145000
2025-07-13T15:11:11.797Z,VN270,Airbus A321,SGN,HAN,2025-07-14T00:00:00.000Z,01:25,03:30,Premium Economy Flex (W),5411000
2025-07-13T15:11:17.660Z,VN6002,Airbus A321,SGN,HAN,2025-07-14T00:00:00.000Z,04:55,07:05,(W),5411000
2025-07-13T15:11:24.115Z,VN206,Airbus A350-900,SGN,HAN,2025-07-14T00:00:00.000Z,06:00,08:05,Premium Economy Flex (W),5411000
2025-07-13T15:11:29.150Z,VN240,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,07:00,09:05,Premium Economy Flex (W),5411000
2025-07-13T15:11:34.298Z,VN6014,Airbus A321,SGN,HAN,2025-07-14T00:00:00.000Z,07:00,09:10,(W),5411000
2025-07-13T15:11:39.825Z,VN208,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,08:00,10:05,Premium Economy Flex (W),5411000
2025-07-13T15:11:45.644Z,VN244,Airbus 350,SGN,HAN,2025-07-14T00:00:00.000Z,09:20,11:25,Premium Economy Flex (W),5411000
2025-07-13T15:11:50.573Z,VN210,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,10:00,12:05,Premium Economy Flex (W),5411000
2025-07-13T15:11:56.433Z,VN214,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,14:00,16:05,Premium Economy Flex (W),5411000
2025-07-13T15:12:02.696Z,VN248,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,14:20,16:25,Premium Economy Flex (W),5411000
2025-07-13T15:12:07.960Z,VN212,Airbus 350,SGN,HAN,2025-07-14T00:00:00.000Z,14:20,16:25,Premium Economy Flex (W),5411000
2025-07-13T15:12:14.526Z,VN250,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,16:05,18:10,Premium Economy Flex (W),5411000
2025-07-13T15:12:19.739Z,VN216,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,16:35,18:40,Premium Economy Flex (W),5411000
2025-07-13T15:12:24.723Z,VN7232,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,16:55,19:00,Premium Economy Flex (W),5411000
2025-07-13T15:12:29.618Z,VN254,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,17:00,19:10,Premium Economy Flex (W),5411000
2025-07-13T15:12:35.293Z,VN252,Airbus 350,SGN,HAN,2025-07-14T00:00:00.000Z,17:05,19:10,Premium Economy Flex (W),5411000
2025-07-13T15:12:40.339Z,VN7248,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,17:30,19:35,Premium Economy Flex (W),5411000
2025-07-13T15:12:46.248Z,VN218,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,18:00,20:05,Premium Economy Flex (W),5411000
2025-07-13T15:12:50.934Z,VN258,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,19:00,21:05,Premium Economy Flex (W),5411000
2025-07-13T15:12:56.139Z,VN220,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,20:20,22:25,Premium Economy Flex (W),5411000
2025-07-13T15:13:01.617Z,VN256,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,20:30,22:35,Premium Economy Flex (W),5411000
2025-07-13T15:13:07.430Z,VN260,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,22:05,00:10,Premium Economy Flex (W),5411000
2025-07-13T15:13:12.889Z,VN270,Airbus A321,SGN,HAN,2025-07-14T00:00:00.000Z,23:35,01:40,Premium Economy Flex (W),5411000
2025-07-13T15:13:18.393Z,VN6014,Airbus A321,SGN,HAN,2025-07-14T00:00:00.000Z,07:00,09:10,(I),5910000
2025-07-13T15:13:23.488Z,VN220,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,20:20,22:25,Business Classic (I),5910000
2025-07-13T15:13:39.808Z,VN256,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,20:30,22:35,Business Classic (I),5910000
2025-07-13T15:13:45.309Z,VN142,Airbus A320-100/200,SGN,DAD,2025-07-14T00:00:00.000Z,19:00,20:25,Premium Economy Classic (Z),6225000
2025-07-13T15:13:50.710Z,VN7112,Airbus A321,SGN,DAD,2025-07-14T00:00:00.000Z,20:00,21:25,Premium Economy Classic (Z),6225000
2025-07-13T15:13:56.109Z,VN7126,Boeing 787,SGN,DAD,2025-07-14T00:00:00.000Z,20:00,21:25,Premium Economy Classic (Z),6225000
2025-07-13T15:14:00.921Z,VN7112,Airbus A321,SGN,DAD,2025-07-14T00:00:00.000Z,20:00,21:25,Premium Economy Classic (Z),6225000
2025-07-13T15:14:06.746Z,VN7126,Boeing 787,SGN,DAD,2025-07-14T00:00:00.000Z,20:00,21:25,Premium Economy Classic (Z),6225000
2025-07-13T15:14:11.233Z,VN148,Airbus A321,SGN,DAD,2025-07-14T00:00:00.000Z,20:45,22:10,Premium Economy Classic (Z),6225000
2025-07-13T15:14:15.780Z,VN6014,Airbus A321,SGN,HAN,2025-07-14T00:00:00.000Z,07:00,09:10,(D),6450000
2025-07-13T15:14:21.361Z,VN220,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,20:20,22:25,Business Classic (D),6450000
2025-07-13T15:14:26.089Z,VN256,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,20:30,22:35,Business Classic (D),6450000
2025-07-13T15:14:31.924Z,VJ1180,Airbus A330,SGN,HAN,2025-07-14T00:00:00.000Z,06:30,08:40,SkybossBusiness (C_Boss),6454500
2025-07-13T15:14:37.313Z,VJ178,Airbus A330,SGN,HAN,2025-07-14T00:00:00.000Z,11:50,14:00,SkybossBusiness (C_Boss),6454500
2025-07-13T15:14:42.761Z,VJ198,Airbus A330,SGN,HAN,2025-07-14T00:00:00.000Z,12:30,14:40,SkybossBusiness (C_Boss),6454500
2025-07-13T15:14:49.371Z,VJ1172,Airbus A330,SGN,HAN,2025-07-14T00:00:00.000Z,12:50,15:00,SkybossBusiness (C_Boss),6454500
2025-07-13T15:14:54.560Z,VN136,Airbus A321,SGN,DAD,2025-07-14T00:00:00.000Z,16:00,17:25,Premium Economy Flex (W),7089000
2025-07-13T15:15:00.571Z,VN142,Airbus A320-100/200,SGN,DAD,2025-07-14T00:00:00.000Z,19:00,20:25,Premium Economy Flex (W),7089000
2025-07-13T15:15:05.584Z,VN7112,Airbus A321,SGN,DAD,2025-07-14T00:00:00.000Z,20:00,21:25,Premium Economy Flex (W),7089000
2025-07-13T15:15:11.328Z,VN7126,Boeing 787,SGN,DAD,2025-07-14T00:00:00.000Z,20:00,21:25,Premium Economy Flex (W),7089000
2025-07-13T15:15:17.798Z,VN7112,Airbus A321,SGN,DAD,2025-07-14T00:00:00.000Z,20:00,21:25,Premium Economy Flex (W),7089000
2025-07-13T15:15:22.958Z,VN7126,Boeing 787,SGN,DAD,2025-07-14T00:00:00.000Z,20:00,21:25,Premium Economy Flex (W),7089000
2025-07-13T15:15:28.076Z,VN148,Airbus A321,SGN,DAD,2025-07-14T00:00:00.000Z,20:45,22:10,Premium Economy Flex (W),7089000
2025-07-13T15:15:33.478Z,VN7112,Airbus A321,SGN,DAD,2025-07-14T00:00:00.000Z,20:00,21:25,Business Classic (I),7115000
2025-07-13T15:15:39.327Z,VN7126,Boeing 787,SGN,DAD,2025-07-14T00:00:00.000Z,20:00,21:25,Business Classic (I),7115000
2025-07-13T15:15:45.093Z,VN7112,Airbus A321,SGN,DAD,2025-07-14T00:00:00.000Z,20:00,21:25,Business Classic (I),7115000
2025-07-13T15:15:50.651Z,VN7126,Boeing 787,SGN,DAD,2025-07-14T00:00:00.000Z,20:00,21:25,Business Classic (I),7115000
2025-07-13T15:15:57.059Z,VN148,Airbus A321,SGN,DAD,2025-07-14T00:00:00.000Z,20:45,22:10,Business Classic (I),7115000
2025-07-13T15:16:03.036Z,VN270,Airbus A321,SGN,HAN,2025-07-14T00:00:00.000Z,01:25,03:30,Business Flex (C),7638000
2025-07-13T15:16:07.762Z,VN6002,Airbus A321,SGN,HAN,2025-07-14T00:00:00.000Z,04:55,07:05,(C),7638000
2025-07-13T15:16:12.586Z,VN6014,Airbus A321,SGN,HAN,2025-07-14T00:00:00.000Z,07:00,09:10,(C),7638000
2025-07-13T15:16:18.012Z,VN220,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,20:20,22:25,Business Flex (C),7638000
2025-07-13T15:16:23.107Z,VN256,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,20:30,22:35,Business Flex (C),7638000
2025-07-13T15:16:28.012Z,VN260,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,22:05,00:10,Business Flex (C),7638000
2025-07-13T15:16:32.983Z,VN270,Airbus A321,SGN,HAN,2025-07-14T00:00:00.000Z,23:35,01:40,Business Flex (C),7638000
2025-07-13T15:16:38.910Z,VN224,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,23:55,02:00,Business Flex (C),7638000
2025-07-13T15:16:43.541Z,VN7112,Airbus A321,SGN,DAD,2025-07-14T00:00:00.000Z,20:00,21:25,Business Classic (D),7763000
2025-07-13T15:16:49.281Z,VN7126,Boeing 787,SGN,DAD,2025-07-14T00:00:00.000Z,20:00,21:25,Business Classic (D),7763000
2025-07-13T15:16:54.810Z,VN7112,Airbus A321,SGN,DAD,2025-07-14T00:00:00.000Z,20:00,21:25,Business Classic (D),7763000
2025-07-13T15:17:00.370Z,VN7126,Boeing 787,SGN,DAD,2025-07-14T00:00:00.000Z,20:00,21:25,Business Classic (D),7763000
2025-07-13T15:17:05.954Z,VN148,Airbus A321,SGN,DAD,2025-07-14T00:00:00.000Z,20:45,22:10,Business Classic (D),7763000
2025-07-13T15:17:12.350Z,VN106,Airbus A321,SGN,DAD,2025-07-14T00:00:00.000Z,05:45,07:10,Business Flex (C),8627000
2025-07-13T15:17:18.209Z,VN136,Airbus A321,SGN,DAD,2025-07-14T00:00:00.000Z,16:00,17:25,Business Flex (C),8627000
2025-07-13T15:17:23.237Z,VN7112,Airbus A321,SGN,DAD,2025-07-14T00:00:00.000Z,20:00,21:25,Business Flex (C),8627000
2025-07-13T15:17:28.582Z,VN7126,Boeing 787,SGN,DAD,2025-07-14T00:00:00.000Z,20:00,21:25,Business Flex (C),8627000
2025-07-13T15:17:35.231Z,VN7112,Airbus A321,SGN,DAD,2025-07-14T00:00:00.000Z,20:00,21:25,Business Flex (C),8627000
2025-07-13T15:17:41.151Z,VN7126,Boeing 787,SGN,DAD,2025-07-14T00:00:00.000Z,20:00,21:25,Business Flex (C),8627000
2025-07-13T15:17:46.716Z,VN148,Airbus A321,SGN,DAD,2025-07-14T00:00:00.000Z,20:45,22:10,Business Flex (C),8627000
2025-07-13T15:17:51.186Z,VN270,Airbus A321,SGN,HAN,2025-07-14T00:00:00.000Z,01:25,03:30,Business Flex (J),8826000
2025-07-13T15:17:56.712Z,VN6002,Airbus A321,SGN,HAN,2025-07-14T00:00:00.000Z,04:55,07:05,(J),8826000
2025-07-13T15:18:02.475Z,VN6014,Airbus A321,SGN,HAN,2025-07-14T00:00:00.000Z,07:00,09:10,(J),8826000
2025-07-13T15:18:07.960Z,VN208,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,08:00,10:05,Business Flex (J),8826000
2025-07-13T15:18:24.972Z,VN244,Airbus 350,SGN,HAN,2025-07-14T00:00:00.000Z,09:20,11:25,Business Flex (J),8826000
2025-07-13T15:18:29.916Z,VN214,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,14:00,16:05,Business Flex (J),8826000
2025-07-13T15:18:34.380Z,VN248,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,14:20,16:25,Business Flex (J),8826000
2025-07-13T15:18:39.711Z,VN212,Airbus 350,SGN,HAN,2025-07-14T00:00:00.000Z,14:20,16:25,Business Flex (J),8826000
2025-07-13T15:18:44.913Z,VN250,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,16:05,18:10,Business Flex (J),8826000
2025-07-13T15:18:50.807Z,VN216,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,16:35,18:40,Business Flex (J),8826000
2025-07-13T15:18:55.896Z,VN7232,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,16:55,19:00,Business Flex (J),8826000
2025-07-13T15:19:01.491Z,VN254,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,17:00,19:10,Business Flex (J),8826000
2025-07-13T15:19:06.802Z,VN252,Airbus 350,SGN,HAN,2025-07-14T00:00:00.000Z,17:05,19:10,Business Flex (J),8826000
2025-07-13T15:19:13.512Z,VN7248,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,17:30,19:35,Business Flex (J),8826000
2025-07-13T15:19:18.408Z,VN218,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,18:00,20:05,Business Flex (J),8826000
2025-07-13T15:19:24.201Z,VN258,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,19:00,21:05,Business Flex (J),8826000
2025-07-13T15:19:29.981Z,VN220,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,20:20,22:25,Business Flex (J),8826000
2025-07-13T15:19:34.634Z,VN256,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,20:30,22:35,Business Flex (J),8826000
2025-07-13T15:19:40.322Z,VN260,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,22:05,00:10,Business Flex (J),8826000
2025-07-13T15:19:44.475Z,VN270,Airbus A321,SGN,HAN,2025-07-14T00:00:00.000Z,23:35,01:40,Business Flex (J),8826000
2025-07-13T15:19:50.846Z,VN224,Boeing 787,SGN,HAN,2025-07-14T00:00:00.000Z,23:55,02:00,Business Flex (J),8826000

2025-07-16T14:08:14.673Z,QH284,Airbus A321,SGN,HAN,2025-07-17T00:00:00.000Z,21:35,23:45,EconomySmart (Q),1800000
2025-07-16T14:08:14.673Z,VJ1160,Airbus A320-100/200,SGN,HAN,2025-07-17T00:00:00.000Z,20:05,22:10,Eco (U1_ECO),1854000
2025-07-16T14:08:14.673Z,VJ1174,Airbus A320-100/200,SGN,HAN,2025-07-17T00:00:00.000Z,20:30,22:40,Eco (U1_ECO),1854000
2025-07-16T14:08:14.673Z,QH254,Airbus A321,SGN,HAN,2025-07-17T00:00:00.000Z,15:45,17:55,EconomySmart (N),1994000
2025-07-16T14:08:14.673Z,QH262,Airbus A320-100/200,SGN,HAN,2025-07-17T00:00:00.000Z,17:55,20:05,EconomySmart (N),1994000
2025-07-16T14:08:14.673Z,QH268,Boeing 737 All Series Passenger,SGN,HAN,2025-07-17T00:00:00.000Z,19:15,21:25,EconomySmart (N),1994000
2025-07-16T14:08:14.673Z,QH272,Airbus A321,SGN,HAN,2025-07-17T00:00:00.000Z,20:05,22:15,EconomySmart (N),1994000
2025-07-16T14:08:14.673Z,VJ1128,Airbus A330,SGN,HAN,2025-07-17T00:00:00.000Z,06:00,08:10,Eco (J1_ECO),2026500
2025-07-16T14:08:14.673Z,VJ120,Airbus A320-100/200,SGN,HAN,2025-07-17T00:00:00.000Z,07:30,09:40,Eco (J1_ECO),2026500
2025-07-16T14:08:14.673Z,VJ1126,Airbus A321,SGN,HAN,2025-07-17T00:00:00.000Z,08:10,10:20,Eco (J1_ECO),2026500
2025-07-16T14:08:14.673Z,VJ124,Airbus A321,SGN,HAN,2025-07-17T00:00:00.000Z,09:20,11:30,Eco (J1_ECO),2026500
2025-07-16T14:08:14.673Z,VJ1140,Airbus A330,SGN,HAN,2025-07-17T00:00:00.000Z,11:25,13:35,Eco (J1_ECO),2026500
2025-07-16T14:08:14.673Z,VJ198,Airbus A330,SGN,HAN,2025-07-17T00:00:00.000Z,12:10,14:20,Eco (J1_ECO),2026500
2025-07-16T14:08:14.673Z,VJ150,Airbus A321,SGN,HAN,2025-07-17T00:00:00.000Z,16:05,18:15,Eco (J1_ECO),2026500
2025-07-16T14:08:14.673Z,VJ1156,Airbus A321,SGN,HAN,2025-07-17T00:00:00.000Z,18:45,20:55,Eco (J1_ECO),2026500
2025-07-16T14:08:14.673Z,QH202,Airbus A321,SGN,HAN,2025-07-17T00:00:00.000Z,05:25,07:35,EconomySmart (M),2178000
2025-07-16T14:08:14.673Z,QH204,Boeing 737 All Series Passenger,SGN,HAN,2025-07-17T00:00:00.000Z,07:10,09:20,EconomySmart (M),2178000
2025-07-16T14:08:14.673Z,QH224,Airbus A320-100/200,SGN,HAN,2025-07-17T00:00:00.000Z,10:40,12:50,EconomySmart (M),2178000
2025-07-16T14:08:14.673Z,QH228,Airbus A321,SGN,HAN,2025-07-17T00:00:00.000Z,11:00,13:10,EconomySmart (M),2178000
2025-07-16T14:08:14.673Z,QH242,Boeing 737 All Series Passenger,SGN,HAN,2025-07-17T00:00:00.000Z,13:10,15:20,EconomySmart (M),2178000
2025-07-16T14:08:14.673Z,VJ1198,Airbus A320-100/200,SGN,HAN,2025-07-17T00:00:00.000Z,05:00,07:10,Eco (I1_ECO),2188500
2025-07-16T14:08:14.673Z,VJ148,Airbus A320-100/200,SGN,HAN,2025-07-17T00:00:00.000Z,14:05,16:10,Eco (I1_ECO),2188500
2025-07-16T14:08:14.673Z,VJ146,Airbus A321,SGN,HAN,2025-07-17T00:00:00.000Z,15:25,17:35,Eco (I1_ECO),2188500
2025-07-16T14:08:14.673Z,VJ1160,Airbus A320-100/200,SGN,HAN,2025-07-17T00:00:00.000Z,20:05,22:10,Deluxe (U1_DLX),2448000
2025-07-16T14:08:14.673Z,VJ1174,Airbus A320-100/200,SGN,HAN,2025-07-17T00:00:00.000Z,20:30,22:40,Deluxe (U1_DLX),2448000
2025-07-16T14:08:14.673Z,VJ1128,Airbus A330,SGN,HAN,2025-07-17T00:00:00.000Z,06:00,08:10,Deluxe (J1_DLX),2620500
2025-07-16T14:08:14.673Z,VJ120,Airbus A320-100/200,SGN,HAN,2025-07-17T00:00:00.000Z,07:30,09:40,Deluxe (J1_DLX),2620500
2025-07-16T14:08:14.673Z,VJ1126,Airbus A321,SGN,HAN,2025-07-17T00:00:00.000Z,08:10,10:20,Deluxe (J1_DLX),2620500
2025-07-16T14:08:14.673Z,VJ124,Airbus A321,SGN,HAN,2025-07-17T00:00:00.000Z,09:20,11:30,Deluxe (J1_DLX),2620500
2025-07-16T14:08:14.673Z,VJ1140,Airbus A330,SGN,HAN,2025-07-17T00:00:00.000Z,11:25,13:35,Deluxe (J1_DLX),2620500
2025-07-16T14:08:14.673Z,VJ198,Airbus A330,SGN,HAN,2025-07-17T00:00:00.000Z,12:10,14:20,Deluxe (J1_DLX),2620500
2025-07-16T14:08:14.673Z,VJ150,Airbus A321,SGN,HAN,2025-07-17T00:00:00.000Z,16:05,18:15,Deluxe (J1_DLX),2620500
2025-07-16T14:08:14.673Z,VJ1156,Airbus A321,SGN,HAN,2025-07-17T00:00:00.000Z,18:45,20:55,Deluxe (J1_DLX),2620500
2025-07-16T14:08:14.673Z,VJ1198,Airbus A320-100/200,SGN,HAN,2025-07-17T00:00:00.000Z,05:00,07:10,Deluxe (I1_DLX),2782500
2025-07-16T14:08:14.673Z,VJ148,Airbus A320-100/200,SGN,HAN,2025-07-17T00:00:00.000Z,14:05,16:10,Deluxe (I1_DLX),2782500
2025-07-16T14:08:14.673Z,VJ146,Airbus A321,SGN,HAN,2025-07-17T00:00:00.000Z,15:25,17:35,Deluxe (I1_DLX),2782500
2025-07-16T14:08:14.673Z,VN7232,Airbus A350-900,SGN,HAN,2025-07-17T00:00:00.000Z,17:15,19:20,Economy Classic (L),2886000
2025-07-16T14:08:14.673Z,VN7234,Boeing 787,SGN,HAN,2025-07-17T00:00:00.000Z,21:55,00:00,Economy Classic (L),2886000
2025-07-16T14:08:14.673Z,VN224,Airbus A350-900,SGN,HAN,2025-07-17T00:00:00.000Z,23:15,01:20,Economy Classic (L),2886000
2025-07-16T14:08:14.673Z,VN7232,Airbus A350-900,SGN,HAN,2025-07-17T00:00:00.000Z,17:15,19:20,Economy Classic (K),3113000
2025-07-16T14:08:14.673Z,VN7234,Boeing 787,SGN,HAN,2025-07-17T00:00:00.000Z,21:55,00:00,Economy Classic (K),3113000
2025-07-16T14:08:14.673Z,VN224,Airbus A350-900,SGN,HAN,2025-07-17T00:00:00.000Z,23:15,01:20,Economy Classic (K),3113000
2025-07-16T14:08:14.673Z,QH202,Airbus A321,SGN,HAN,2025-07-17T00:00:00.000Z,05:25,07:35,EconomyFlex (B),3118000
2025-07-16T14:08:14.673Z,QH204,Boeing 737 All Series Passenger,SGN,HAN,2025-07-17T00:00:00.000Z,07:10,09:20,EconomyFlex (B),3118000
2025-07-16T14:08:14.673Z,QH224,Airbus A320-100/200,SGN,HAN,2025-07-17T00:00:00.000Z,10:40,12:50,EconomyFlex (B),3118000
2025-07-16T14:08:14.673Z,QH228,Airbus A321,SGN,HAN,2025-07-17T00:00:00.000Z,11:00,13:10,EconomyFlex (B),3118000
2025-07-16T14:08:14.673Z,QH242,Boeing 737 All Series Passenger,SGN,HAN,2025-07-17T00:00:00.000Z,13:10,15:20,EconomyFlex (B),3118000
2025-07-16T14:08:14.673Z,QH254,Airbus A321,SGN,HAN,2025-07-17T00:00:00.000Z,15:45,17:55,EconomyFlex (B),3118000
2025-07-16T14:08:14.673Z,QH262,Airbus A320-100/200,SGN,HAN,2025-07-17T00:00:00.000Z,17:55,20:05,EconomyFlex (B),3118000
2025-07-16T14:08:14.673Z,QH268,Boeing 737 All Series Passenger,SGN,HAN,2025-07-17T00:00:00.000Z,19:15,21:25,EconomyFlex (B),3118000
2025-07-16T14:08:14.673Z,QH272,Airbus A321,SGN,HAN,2025-07-17T00:00:00.000Z,20:05,22:15,EconomyFlex (B),3118000
2025-07-16T14:08:14.673Z,QH284,Airbus A321,SGN,HAN,2025-07-17T00:00:00.000Z,21:35,23:45,EconomyFlex (B),3118000
2025-07-16T14:08:14.673Z,VN6014,Airbus A321,SGN,HAN,2025-07-17T00:00:00.000Z,07:00,09:10,Economy Classic (H),3340000
2025-07-16T14:08:14.673Z,VN7232,Airbus A350-900,SGN,HAN,2025-07-17T00:00:00.000Z,17:15,19:20,Economy Classic (H),3340000
2025-07-16T14:08:14.673Z,VN7234,Boeing 787,SGN,HAN,2025-07-17T00:00:00.000Z,21:55,00:00,Economy Classic (H),3340000
2025-07-16T14:08:14.673Z,VN270,Airbus A321,SGN,HAN,2025-07-17T00:00:00.000Z,23:00,01:05,Economy Classic (H),3340000
2025-07-16T14:08:14.673Z,VN224,Airbus A350-900,SGN,HAN,2025-07-17T00:00:00.000Z,23:15,01:20,Economy Classic (H),3340000
2025-07-16T14:08:14.673Z,VN6002,Airbus A321,SGN,HAN,2025-07-17T00:00:00.000Z,04:55,07:05,Economy Flex (S),3545000
2025-07-16T14:08:14.673Z,VN6014,Airbus A321,SGN,HAN,2025-07-17T00:00:00.000Z,07:00,09:10,Economy Flex (S),3545000
2025-07-16T14:08:14.673Z,VN216,Boeing 787,SGN,HAN,2025-07-17T00:00:00.000Z,16:00,18:05,Economy Classic (S),3545000
2025-07-16T14:08:14.673Z,VN252,Airbus 350,SGN,HAN,2025-07-17T00:00:00.000Z,16:40,18:45,Economy Classic (S),3545000
2025-07-16T14:08:14.673Z,VN7232,Airbus A350-900,SGN,HAN,2025-07-17T00:00:00.000Z,17:15,19:20,Economy Classic (S),3545000
2025-07-16T14:08:14.673Z,VN218,Boeing 787,SGN,HAN,2025-07-17T00:00:00.000Z,18:00,20:05,Economy Classic (S),3545000
2025-07-16T14:08:14.673Z,VN262,Boeing 787,SGN,HAN,2025-07-17T00:00:00.000Z,19:35,21:40,Economy Classic (S),3545000
2025-07-16T14:08:14.673Z,VN220,Boeing 787,SGN,HAN,2025-07-17T00:00:00.000Z,20:00,22:05,Economy Classic (S),3545000
2025-07-16T14:08:14.673Z,VN7234,Boeing 787,SGN,HAN,2025-07-17T00:00:00.000Z,21:55,00:00,Economy Classic (S),3545000
2025-07-16T14:08:14.673Z,VN270,Airbus A321,SGN,HAN,2025-07-17T00:00:00.000Z,23:00,01:05,Economy Classic (S),3545000
2025-07-16T14:08:14.673Z,VN224,Airbus A350-900,SGN,HAN,2025-07-17T00:00:00.000Z,23:15,01:20,Economy Classic (S),3545000
2025-07-16T14:08:14.673Z,VN6002,Airbus A321,SGN,HAN,2025-07-17T00:00:00.000Z,04:55,07:05,Economy Flex (M),3718000
2025-07-16T14:08:14.673Z,VN6014,Airbus A321,SGN,HAN,2025-07-17T00:00:00.000Z,07:00,09:10,Economy Flex (M),3718000
2025-07-16T14:08:14.673Z,VN216,Boeing 787,SGN,HAN,2025-07-17T00:00:00.000Z,16:00,18:05,Economy Flex (M),3718000
2025-07-16T14:08:14.673Z,VN252,Airbus 350,SGN,HAN,2025-07-17T00:00:00.000Z,16:40,18:45,Economy Flex (M),3718000
2025-07-16T14:08:14.673Z,VN7232,Airbus A350-900,SGN,HAN,2025-07-17T00:00:00.000Z,17:15,19:20,Economy Flex (M),3718000
2025-07-16T14:08:14.673Z,VN218,Boeing 787,SGN,HAN,2025-07-17T00:00:00.000Z,18:00,20:05,Economy Flex (M),3718000
2025-07-16T14:08:14.673Z,VN258,Boeing 787,SGN,HAN,2025-07-17T00:00:00.000Z,19:00,21:05,Economy Flex (M),3718000
2025-07-16T14:08:14.673Z,VN262,Boeing 787,SGN,HAN,2025-07-17T00:00:00.000Z,19:35,21:40,Economy Flex (M),3718000
2025-07-16T14:08:14.673Z,VN220,Boeing 787,SGN,HAN,2025-07-17T00:00:00.000Z,20:00,22:05,Economy Flex (M),3718000
2025-07-16T14:08:14.673Z,VN7234,Boeing 787,SGN,HAN,2025-07-17T00:00:00.000Z,21:55,00:00,Economy Flex (M),3718000
